StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ec_1_1,ec_1_2,ec_1_3,ec_1_4,ec_1_5,ec_1_6,ec_2,Q55,age,gender,gender_4_TEXT,race,end,trial_shuffle_order,all_stimuli_json,t1_pair_id,t1_category,t1_truth,t1_truth_gender,t1_A_id,t1_A_gender,t1_A_GK,t1_A_Word,t1_B_id,t1_B_gender,t1_B_GK,t1_B_Word,t1_slider_value,t1_slider_side,t1_rt_ms,t2_pair_id,t2_category,t2_truth,t2_truth_gender,t2_A_id,t2_A_gender,t2_A_GK,t2_A_Word,t2_B_id,t2_B_gender,t2_B_GK,t2_B_Word,t2_slider_value,t2_slider_side,t2_rt_ms,t3_pair_id,t3_category,t3_truth,t3_truth_gender,t3_A_id,t3_A_gender,t3_A_GK,t3_A_Word,t3_B_id,t3_B_gender,t3_B_GK,t3_B_Word,t3_slider_value,t3_slider_side,t3_rt_ms,t4_pair_id,t4_category,t4_truth,t4_truth_gender,t4_A_id,t4_A_gender,t4_A_GK,t4_A_Word,t4_B_id,t4_B_gender,t4_B_GK,t4_B_Word,t4_slider_value,t4_slider_side,t4_rt_ms,t5_pair_id,t5_category,t5_truth,t5_truth_gender,t5_A_id,t5_A_gender,t5_A_GK,t5_A_Word,t5_B_id,t5_B_gender,t5_B_GK,t5_B_Word,t5_slider_value,t5_slider_side,t5_rt_ms,t6_pair_id,t6_category,t6_truth,t6_truth_gender,t6_A_id,t6_A_gender,t6_A_GK,t6_A_Word,t6_B_id,t6_B_gender,t6_B_GK,t6_B_Word,t6_slider_value,t6_slider_side,t6_rt_ms,t7_pair_id,t7_category,t7_truth,t7_truth_gender,t7_A_id,t7_A_gender,t7_A_GK,t7_A_Word,t7_B_id,t7_B_gender,t7_B_GK,t7_B_Word,t7_slider_value,t7_slider_side,t7_rt_ms,t8_pair_id,t8_category,t8_truth,t8_truth_gender,t8_A_id,t8_A_gender,t8_A_GK,t8_A_Word,t8_B_id,t8_B_gender,t8_B_GK,t8_B_Word,t8_slider_value,t8_slider_side,t8_rt_ms,t9_pair_id,t9_category,t9_truth,t9_truth_gender,t9_A_id,t9_A_gender,t9_A_GK,t9_A_Word,t9_B_id,t9_B_gender,t9_B_GK,t9_B_Word,t9_slider_value,t9_slider_side,t9_rt_ms,t10_pair_id,t10_category,t10_truth,t10_truth_gender,t10_A_id,t10_A_gender,t10_A_GK,t10_A_Word,t10_B_id,t10_B_gender,t10_B_GK,t10_B_Word,t10_slider_value,t10_slider_side,t10_rt_ms,Create New Field or Choose From Dropdown...,PROLIFIC_PID
2026-02-11 19:17:27,2026-02-11 19:26:00,0,75.118.81.58,100,513,1,2026-02-11 19:26:01,R_1wocWxYHx33tBOd,,,,,40.0818,-82.9665,anonymous,EN,2,2,2,1,2,1,one two,4,31,2,,5,,"8,7,5,1,3,0,2,9,4,6",,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,35,A,19588,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,45,A,17959,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,65,B,11997,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,5,A,9495,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,10,A,7231,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,1,A,11131,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,1,A,5264,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,40,A,9257,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,45,A,8029,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,45,A,13102,,673cc0c935b49103f2be1e27
2026-02-11 19:19:40,2026-02-11 19:26:12,0,209.174.227.50,100,392,1,2026-02-11 19:26:12,R_5jg0L0ScVcPsPTm,,,,,38.6251,-88.9378,anonymous,EN,2,2,2,1,2,1,One two,4,58,1,,5,,"7,1,0,8,4,3,5,6,9,2",,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,49,A,10798,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,5,A,9116,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,2,A,4246,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,63,B,10199,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,42,A,11563,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,5,A,5544,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,69,B,6486,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,9,A,3488,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,10,A,4762,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,0,A,3994,,66e7853b4e311a12f93b5411
2026-02-11 19:19:19,2026-02-11 19:27:11,0,104.200.204.90,100,471,1,2026-02-11 19:27:11,R_5Lf9wy54rxebby1,,,,,38.4319,-120.5719,anonymous,EN,2,2,2,1,2,1,one two,4,49,1,,5,,"5,7,4,6,2,3,9,1,0,8",,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,80,B,20617,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,50,Neutral,1,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,90,B,8716,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,15,A,8321,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,0,A,9433,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,0,A,8049,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,25,A,11966,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,20,A,8695,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,0,A,7158,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,25,A,11080,,671498899f67df85f33ea053
2026-02-11 19:21:15,2026-02-11 19:27:14,0,68.12.188.198,100,359,1,2026-02-11 19:27:15,R_7KjSp8uJXaBJKFh,,,,,35.2025,-97.4835,anonymous,EN,2,2,2,1,2,1,one two,4,27,1,,5,,"1,6,2,7,0,5,3,9,4,8",,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,100,B,12993,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,69,B,9775,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,76,B,2813,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,26,A,10233,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,77,B,2108,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,22,A,1862,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,83,B,1984,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,59,B,5484,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,30,A,19577,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,36,A,3685,,5c005838232b6c0001221acf
2026-02-11 19:17:24,2026-02-11 19:27:25,0,208.126.53.180,100,600,1,2026-02-11 19:27:25,R_1eF4zT4KrZanwBj,,,,,42.0613,-91.4423,anonymous,EN,2,2,2,1,2,1,one two,4,66,1,,5,,"6,5,8,0,4,1,7,2,9,3",,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,10,A,31774,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,41,A,21030,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,24,A,12898,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,1,A,11847,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,44,A,15845,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,9,A,9039,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,53,B,12391,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,1,A,6086,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,30,A,16466,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,23,A,23567,,6691809035e52ca9b2b0f39a
2026-02-11 19:20:23,2026-02-11 19:27:26,0,35.137.221.242,100,422,1,2026-02-11 19:27:26,R_3TofTLs1nLEEdbj,,,,,28.87,-82.3468,anonymous,EN,1,2,2,1,2,1,one two,4,59,2,,5,,"1,4,7,9,5,8,3,6,0,2",,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,0,A,13503,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,37,A,16743,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,48,A,21282,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,17,A,9023,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,79,B,10395,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,55,B,5364,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,6,A,6841,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,24,A,5610,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,0,A,3467,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,0,A,3477,,63ed04d2ce3b27bda2fbbb9c
2026-02-11 19:16:56,2026-02-11 19:27:28,0,98.18.182.51,100,631,1,2026-02-11 19:27:28,R_1Q4JJAws7ffHOdH,,,,,34.384,-83.6576,anonymous,EN,1,2,2,1,2,1,"""one two""",4,52,1,,5,,"2,0,3,6,4,8,7,1,5,9",,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,0,A,20550,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,0,A,5946,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,0,A,6528,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,23,A,7134,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,36,A,7627,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,18,A,9058,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,5,A,6650,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,0,A,3388,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,100,B,4951,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,23,A,7652,,61bb392e40db417c1a138dcb
2026-02-11 19:21:45,2026-02-11 19:27:29,0,174.209.37.9,100,344,1,2026-02-11 19:27:30,R_1NE3utUXzX2rPq4,,,,,41.6904,-87.6157,anonymous,EN,2,2,2,1,2,1,one two,4,48,1,,5,,"0,9,4,5,1,8,7,3,6,2",,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,0,A,8619,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,17,A,8751,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,67,B,10576,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,26,A,7402,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,1,A,3482,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,39,A,8806,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,57,B,10105,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,1,A,7322,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,23,A,11347,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,0,A,3631,,66db9db4324609f1a7231f49
2026-02-11 19:20:16,2026-02-11 19:27:48,0,74.196.32.251,100,452,1,2026-02-11 19:27:49,R_1CTWRtvbiwdwIdG,,,,,35.5886,-77.1452,anonymous,EN,1,2,2,1,2,1,one two,4,61,2,,5,🙄,"9,0,8,7,4,2,1,6,5,3",,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,4,A,14350,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,100,B,10706,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,1,A,6410,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,80,B,9012,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,0,A,3904,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,100,B,3290,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,100,B,2323,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,95,B,4058,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,26,A,5013,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,87,B,3285,,59e7477e3e4b5a00016aa4d2
2026-02-11 19:21:48,2026-02-11 19:28:21,0,172.56.107.200,100,393,1,2026-02-11 19:28:22,R_7rukAIUREZr6s37,,,,,47.4973,-122.3555,anonymous,EN,2,2,2,1,2,1,one two,4,27,1,,2,,"6,2,0,1,7,3,5,8,4,9",,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,85,B,33671,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,88,B,8267,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,1,A,32508,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,8,A,4758,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,49,A,7773,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,6,A,6515,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,87,B,20019,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,14,A,8378,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,27,A,13143,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,18,A,3041,,65cb86a7e667e637599a3af3
2026-02-11 19:19:08,2026-02-11 19:29:01,0,73.144.58.10,100,592,1,2026-02-11 19:29:02,R_1Kvl6SnXo2mNdEe,,,,,42.437,-82.99,anonymous,EN,2,2,2,1,2,1,one two,4,39,1,,5,,"4,3,6,5,7,9,1,2,0,8",,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,45,A,29124,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,15,A,26147,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,50,Neutral,18385,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,85,B,14896,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,50,Neutral,5349,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,69,B,26928,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,25,A,8841,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,0,A,7613,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,0,A,4206,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,50,Neutral,7350,,65714a2185b7c4c7ee00ddcd
2026-02-11 19:20:32,2026-02-11 19:29:34,0,76.38.32.162,100,541,1,2026-02-11 19:29:34,R_7ES7tzDMFuN9GQ9,,,,,34.777,-77.3769,anonymous,EN,2,2,2,1,2,1,one two,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67a7d4e19fee63cbe222ae02
2026-02-11 19:13:20,2026-02-11 19:29:50,0,172.101.207.201,100,989,1,2026-02-11 19:29:50,R_3nA9ufsE6IQyP2p,,,,,42.9523,-77.5903,anonymous,EN,2,2,2,1,2,1,one two,4,45,1,,5,,"8,1,6,7,4,9,5,3,2,0",,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,85,B,26988,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,5,A,17104,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,20,A,10042,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,65,B,36719,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,25,A,18544,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,85,B,12354,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,80,B,14678,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,0,A,4780,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,0,A,9743,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,0,A,3725,,5a973b8235237b0001127686
2026-02-11 19:21:44,2026-02-11 19:30:16,0,68.103.223.192,100,512,1,2026-02-11 19:30:16,R_6WVCIeuCBHL7Tll,,,,,38.8253,-97.6389,anonymous,EN,2,2,2,1,2,1,"""one two""",4,43,1,,5,,"0,3,1,2,8,7,9,4,6,5",,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,1,A,35954,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,22,A,9497,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,12,A,5124,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,6,A,3491,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,88,B,5690,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,64,B,3206,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,76,B,6129,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,27,A,6936,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,16,A,3325,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,94,B,2995,,5fab34d5e971f1617667232e
2026-02-11 19:20:39,2026-02-11 19:30:39,0,73.54.236.212,100,600,1,2026-02-11 19:30:39,R_1bYnaSQpYaB6Uq5,,,,,34.111,-84.3025,anonymous,EN,2,2,2,1,2,1,one two,4,48,1,,5,,"0,9,4,5,8,1,6,2,3,7",,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,10,A,16812,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,40,A,57366,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,60,B,17711,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,75,B,10030,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,35,A,51591,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,5,A,5687,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,15,A,7689,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,0,A,2123,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,0,A,3353,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,0,A,11372,,694203dedb9fa28fde0a812a
2026-02-11 19:14:08,2026-02-11 19:30:39,0,99.33.249.11,100,991,1,2026-02-11 19:30:40,R_3IVPZOIAATRlxsv,,,,,38.6614,-121.2636,anonymous,EN,2,2,2,1,2,1,one two,4,70,2,,5,none,"3,8,4,0,2,5,6,9,1,7",,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,Woman,nuunve0a,Man,93,92,i8823gif,Woman,29,86,0,A,35736,split_unknowns,SplitUnknowns_ManWins,B,Man,gtiak505,Woman,97,Unknown,cjivnb9m,Man,Unknown,98,100,B,18545,close_woman_wins,Close_WomanWins,A,Woman,e9jz82ta,Woman,76,17,fyis6atg,Man,81,12,100,B,27651,dominant_woman_wins,Dominant_WomanWins,A,Woman,zlrgipzx,Woman,97,99,wdjc417p,Man,4,6,0,A,4017,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,Man,5yrzkge8,Woman,100,92,1unc8ds8,Man,11,31,0,A,4892,unknown_woman_gk,Unknown_WomanGK_ManWins,A,Man,musgffcq,Man,41,48,i7u34n0x,Woman,Unknown,79,100,B,6371,unknown_man_word,Unknown_ManWord_ManWins,B,Man,aoygoszl,Woman,76,2,49ki2ruu,Man,18,Unknown,0,A,5504,man_vs_man,ManVsMan_Awins,A,Man,ntxkbei3,Man,88,62,1vrg3e4o,Man,18,96,0,A,6287,dominant_man_wins,Dominant_ManWins,A,Man,7aimr53s,Man,88,86,okxou2gf,Woman,4,62,0,A,3447,identical_woman_woman,Identical_WomanWoman_Bwins,B,Woman,zaken6uy,Woman,68,72,3z86qvov,Woman,68,72,51,B,28266,,66be78ef3ca75af1251ce936
